year,state,abbr,electors,d_pv,r_pv,margin,pl,pl_lag1,pl_lag2,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb,incumb_party,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,pop_norm,hsa_adjustment,rsa_adjustment,elasticity,elasticity_lag1,elasticity_lag2,weighted_avg_approval,poll_margin_0,poll_margin_1,poll_margin_2,poll_margin_3,poll_margin_4,poll_margin_5,poll_margin_6,poll_margin_7,poll_margin_8,poll_margin_9,poll_margin_10,poll_margin_11,poll_margin_12,poll_margin_13,poll_margin_14,poll_margin_15,poll_margin_16,poll_margin_17,poll_margin_18,poll_margin_19,poll_margin_20,poll_margin_21,poll_margin_22,poll_margin_23,poll_margin_24,poll_margin_25,poll_margin_26,poll_margin_27,poll_margin_28,poll_margin_29,poll_margin_30,poll_margin_31,poll_margin_32,poll_margin_33,poll_margin_34,poll_margin_35,poll_margin_36,poll_margin_nat_0,poll_margin_nat_1,poll_margin_nat_2,poll_margin_nat_3,poll_margin_nat_4,poll_margin_nat_5,poll_margin_nat_6,poll_margin_nat_7,poll_margin_nat_8,poll_margin_nat_9,poll_margin_nat_10,poll_margin_nat_11,poll_margin_nat_12,poll_margin_nat_13,poll_margin_nat_14,poll_margin_nat_15,poll_margin_nat_16,poll_margin_nat_17,poll_margin_nat_18,poll_margin_nat_19,poll_margin_nat_20,poll_margin_nat_21,poll_margin_nat_22,poll_margin_nat_23,poll_margin_nat_24,poll_margin_nat_25,poll_margin_nat_26,poll_margin_nat_27,poll_margin_nat_28,poll_margin_nat_29,poll_margin_nat_30,poll_margin_nat_31,poll_margin_nat_32,poll_margin_nat_33,poll_margin_nat_34,poll_margin_nat_35,poll_margin_nat_36
2012,South Dakota,SD,3,39.86614076,57.88931188225962,-18.02317112225962,-11.00874192,-8.014127350000003,-9.622810780000002,40.78150086,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,833566,75898,0.006883698827172229,0,0,2.636040125114208,1.3182467881352808,-0.4215156967551011,47.897043509721776,-12.33984225,-14.05763685,-14.95747615,-14.99798271,-15.02133514,-15.22601585,-15.21785443,-15.13428543,-15.32781514,-14.50218729,-14.19844,-14.176375,-14.179907,-14.17801714,-14.19336186,-16.40546743,-21.8935,-21.90738786,-21.93021957,-21.92893757,-21.91932771,-21.847671,-21.84735971,-21.81423614,-21.78344615,-21.78766114,-21.73574,-21.74304985,-21.71316657,-21.74284143,-21.73182857,-21.66807542,-21.716673,-21.74392886,-21.75225471,-21.840682,-21.772772,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Tennessee,TN,11,39.07581499,59.4787147233726,-20.4028997333726,-11.79906769,-10.933020400000004,-5.541165590000006,39.64892847,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,6453898,41220,0.15727055418697627,0,0,1.4630108184220374,-0.08023186191417644,3.468435733792316,47.897043509721776,-14.93765775,-12.44048071,-11.78657672,-7.76734443,-7.45830229,-7.31626,-7.29282129,-7.25303257,-7.74540257,-7.75137086,-7.76481871,-7.74087186,-7.74537157,-7.74381757,-7.761906,-7.76344843,-7.72688286,-7.74151171,-7.76073471,-7.75830471,-7.74904428,-7.69104485,-7.69489629,-7.664543,-7.6369364300000004,-7.63603014,-6.59883014,-5.86167015,-5.82570828,-5.83037585,-5.81905114,-5.75342771,-5.80203372,-5.830336,-5.83921829,-5.93225528,-5.8599755,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Texas,TX,38,41.38335828,57.16697747434585,-15.783619194345846,-9.491524399999996,-9.078437010000002,-9.84219624,41.99210278,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,26084481,261914,0.6825387494198608,0,0,1.1009653744372447,1.1199820908849083,0.514764246169596,47.897043509721776,-18.7145705,-15.83097386,-15.71093215,-14.93684914,-14.76981829,-14.68676828,-13.68571586,-12.93931257,-13.65512614,-13.43790985,-13.44359743,-13.44242585,-13.45323258,-13.45558028,-13.48771571,-13.518934,-13.51176872,-13.534446,-13.54587215,-13.55166714,-13.56897457,-13.56961771,-13.55779486,-13.50589972,-13.47500586,-13.01119357,-10.17442871,-10.159329,-10.24026086,-11.02607628,-11.00858142,-10.944049,-10.991067,-11.02707186,-11.02387771,-11.09455143,-11.0090685,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Utah,UT,6,24.74966583,72.79053308890022,-48.04086725890022,-26.12521685,-18.35581279,-22.070815190000005,25.37381111,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,2853375,82168,0.06092903350445294,0,0,5.4474642389745735,1.7530442180196146,1.6842767231988105,47.897043509721776,-46.166004,-47.99246657,-48.74134415,-48.77411586,-43.32159414,-43.31908158,-43.28880471,-43.230975720000004,-43.36579043,-43.33491842,-43.34598271,-43.33626114,-43.33938557,-43.33701172,-43.34621257,-43.34881371,-43.32707572,-43.33841386,-43.34936229,-43.34733558,-43.338743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.54066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Vermont,VT,3,66.5705503,30.972635244752404,35.59791505524759,15.695667619999996,14.694124739999992,10.871005879999998,68.24725882,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,1,0,0,0,0,0,626090,9249,0.0013321294176372222,0,0,0.3862995172473743,1.7033800291790762,-3.3981506151109566,47.897043509721776,30.895144,30.88913329,30.878826,30.84849057,30.83006,30.83590543,30.86120029,30.89538329,30.79709143,30.830319,30.817791,29.34050472,27.368813,27.37306986,27.368231,27.36213329,27.37592286,27.36435271,27.35839014,27.36273572,27.371566,27.38674971,27.37969357,27.40476114,27.41603386,26.03301914,25.01008357,25.00336557,25.03180314,25.002894,25.01391357,25.07664543,25.030065,25.00236657,24.99348286,24.901892,24.972857,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Virginia,VA,13,51.1564568,47.28310289754378,3.873353902456224,0.2815741200000019,-0.13208859000000217,-2.540539100000004,51.96737669,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,1,0,0,0,0,0,8185080,39598,0.2035929097053863,0,0,0.6652380434462739,1.4645578664235572,0.05595068292072178,47.897043509721776,0.83653825,-0.13928142,-1.02835514,-0.29907486,1.10049171,2.35516586,2.94291243,2.60863957,0.38826186,1.06490157,1.040498,1.15276929,0.97828729,1.22323643,0.64721642,0.47670514,0.96215,1.70533928,0.56283357,1.20148428,2.79933315,2.34250086,2.33570743,2.93567186,3.06458729,3.77662829,3.81531671,3.18928014,2.58672057,3.46468271,3.45583586,4.97707328,5.50481471,5.03664171,4.24915457,4.139469,1.776148,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Washington,WA,12,56.1633983,41.29462143340136,14.868776866598637,5.288515619999998,4.891333749999994,4.754691609999995,57.62829827,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,1,0,0,0,0,0,6897058,66582,0.16912847269094558,0,0,0.6329294242081412,1.0092591195291336,-0.5335492744614706,47.897043509721776,11.177696,12.20024157,11.00627071,12.54693771,14.589669,14.42899115,14.13316171,12.13781471,11.03117714,10.27113671,10.25887115,10.27255186,10.26291258,10.39499971,9.53915571,9.12588143,9.627962,9.96484585,9.95044629,9.94904157,9.88888472,10.395613,10.40028572,10.43696557,10.87380071,11.04995929,11.162452,11.206181430000001,11.24824143,11.217756,11.22608215,11.30367871,11.27541257,11.24813971,11.244072,11.15911143,11.234041,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,West Virginia,WV,5,35.53930416,62.29584242026418,-26.75653826026418,-15.33557852,-10.171808080000003,-4.861315600000005,36.32570237,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,1856872,24087,0.03426495876178457,0,0,3.7397314577941776,-0.025748735977947544,2.1801202290239,47.897043509721776,-16.75909225,-16.76754157,-16.79165014,-16.82846114,-16.85024743,-16.847096,-16.81297,-16.75064671,-16.90016415,-16.86550114,-16.87805271,-18.46481858,-18.46855843,-18.46577172,-18.47610543,-18.47931986,-18.45512085,-18.46778129,-18.47990542,-18.47723314,-18.46764271,-18.43199343,-18.43705114,-18.40794886,-18.38934443,-18.39869172,-18.37026743,-18.37750443,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Wisconsin,WI,10,52.77616254,45.93834670467706,6.837815835322942,1.9012798600000025,3.4562280599999937,1.6332603799999958,53.46342999,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,1,0,0,0,0,0,5719960,54314,0.13763210082709224,0,0,1.9379730582518115,1.3655344511352678,-0.05337478029975861,47.897043509721776,3.74808375,3.48386657,2.8021667200000002,3.37518185,5.22961015,6.924431,5.89227729,4.392625,1.81879985,1.79036443,1.77871829,2.18942114,4.41632657,5.13647143,5.19107557,5.36542886,5.404079,5.20673457,4.657395,4.65292957,4.646636,4.76923015,6.09953371,6.40766214,6.337752,7.411521,9.10066472,9.61957086,9.98342014,9.92396714,9.91673586,9.97000015,8.85652871,8.87462943,8.87021371,8.762937,8.849088,0.28830975,-0.51640515,-1.00996643,-0.80002486,0.76727785,3.50879385,3.7877710000000002,3.49074543,2.90625386,-0.14833786,0.07023914,0.21335157,0.77349786,1.17649471,0.68653428,0.655821,0.84969915,0.78618643,1.07371386,0.78377528,0.36596871,0.10357086,0.38261543,-0.05446686,-0.08998115,-0.41421643,0.13828871,0.63184686,1.524141,1.52935485,2.92509728,3.12283543,3.11546686,1.665029,1.77381129,2.52925543,3.1860075
2012,Wyoming,WY,3,27.63690612,68.19358519379327,-40.55667907379327,-23.23797656,-20.252064690000005,-19.043365680000004,28.83936599,50.87488268,47.12112966920492,3.75375301079508,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,1,0,0,0,0,0,576305,97105,0,0,0,2.290690172499663,0.7584998959040569,-0.4024640442445402,47.897043509721776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Alabama,AL,9,34.35794576,62.08309235734867,-27.72514659734867,-12.699365460000005,-12.51584958,-14.02112417,35.62585641,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,4863525,50750,0.1109120822482456,0,0,3.428635395260026,0.1673809327162992,0.4078959156020989,51.26510655207307,-21.395215,-22.82141572,-25.24049571,-27.19082429,-27.25607571,-27.30706857,-27.30229571,-27.41326857,-27.59563143,-27.61824714,-29.82122143,-30.64516714,-30.65755428,-30.50072,-30.60950143,-30.58931857,-33.44664429,-37.31575572,-37.44969,-37.33838286,-37.33635428,-37.40836571,-37.50041286,-37.49016857,-37.48960858,-37.49098714,-37.48638,-37.48869,-37.50112429,-37.51009,-37.50410143,-37.51833,-37.51131857,-37.47207428,-37.44528714,-37.44765285,-37.440495,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
2016,Alaska,AK,3,36.55087129,51.28151207512587,-14.730640785125864,-10.50643993,-10.06222357,-14.872184860000004,41.61434529,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,741456,570641,0.0040754062511938575,0,0,0.4591787530081225,-2.0695935558819936,0.4052215837685587,51.26510655207307,-5.6923175,-4.17253142,-6.07463285,-6.71674428,-6.86224857,-8.06444,-9.21710572,-9.27549428,-9.41614,-9.47189572,-9.92213286,-10.18415143,-9.98017714,-8.53822857,-8.64866714,-8.62664571,-8.64919571,-8.74104428,-8.88394428,-8.76328571,-8.16949857,-6.77101857,-6.87059286,-6.85918428,-6.85869571,-6.86015429,-6.85502857,-6.85744,-6.87129571,-6.88116857,-6.87455286,-6.89016857,-6.88238143,-6.84023857,-6.81170714,-6.81422,-6.806225,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
2016,Arizona,AZ,11,45.12602184,48.67161646523251,-3.5455946252325106,-1.9312893800000024,-6.285115740000002,-7.646307590000006,48.1099766,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,6941072,113642,0.16475839479363164,0,0,-3.4167580499334123,0.14940590993696565,0.19715272299400735,51.26510655207307,-2.721005,-1.60384143,0.67191715,0.79977285,-1.31911571,-1.85818857,-2.31383143,-2.46703572,-2.38231286,-2.25946,-2.63125571,-2.01277429,-1.48179428,-1.34712,-1.53794857,-0.60767,-0.37115286,-0.42255429,-0.5446,-0.42086,-0.00880429,-0.14470143,-0.17510286,-0.17946,-0.19536571,0.06330715,1.64140286,1.63942,1.62803857,1.62168571,0.91913428,-0.86683143,-0.85675286,-0.85707429,-0.86049285,-1.84296572,-2,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
2016,Arkansas,AR,6,33.65312413,60.57410216558417,-26.92097803558417,-13.40418709,-13.99589238,-13.89689869,35.71486231,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,2989918,52075,0.06235153073763088,0,0,2.0014759039127035,1.052235912185951,-1.0190728280927972,51.26510655207307,-19.1733925,-18.98941429,-20.61571428,-19.67544285,-19.49342714,-19.48653143,-19.43641,-19.47691857,-14.64213714,-10.50167858,-10.89365857,-11.11118143,-11.12850714,-11.00093428,-11.00112571,-10.96406429,-10.96715142,-11.01035715,-11.14150429,-11.02158572,-11.000265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.480385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,California,CA,55,61.7263996,31.6171065399582,30.1092930600418,14.669088379999998,9.36407646,8.25107989,66.12822054,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,0,1,1,0,0,0,0,0,39167117,155973,1,0,0,-4.327746027687867,0.2575803531102386,1.4246659589790065,51.26510655207307,22.4245225,24.28867143,26.23151429,24.42998715,22.94031714,22.25332429,21.67633571,21.32822571,21.19145571,20.31546286,20.24884572,19.81754714,19.79639572,19.93080143,19.90862571,19.92866286,19.86264715,19.73133285,19.59550428,19.39897857,19.41144714,19.38614286,17.72093715,18.04321429,19.35076572,23.21240714,25.44538,25.44414142,29.74849428,29.74035715,29.74725,29.55162571,27,27.0002,NA,NA,NA,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,8.02259,NA,NA,NA
2016,Colorado,CO,9,48.15698038,43.25139737352786,4.905583006472142,1.0996691599999977,0.6173438699999991,0.8986783799999998,52.68333337,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,0,1,1,0,0,0,0,0,5539215,103730,0.12842476182843893,0,0,0.2844951666099324,0.9839130762300622,1.375801941353866,51.26510655207307,3.0600775,4.33792857,5.83883,5.48113857,3.85732572,3.73424858,1.73776143,3.79496143,4.09743858,5.00055714,6.30412857,6.98185714,6.64174714,5.88602286,5.48592143,5.50245429,5.49043714,3.19582143,-1.35353572,-1.11221857,-3.42675,-3.85801286,-3.90494857,-3.89858285,-3.89977572,-3.90796,-3.90994714,-3.92789429,-3.94067857,-3.95299286,-3.94877857,-3.95593857,-3.94506571,-3.92596285,-3.91754571,-3.91831,-3.9214,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
2016,Connecticut,CT,7,54.5663011,40.926914376709576,13.63938672329042,7.508989879999994,7.210130579999998,7.82727122,57.14154752,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,0,1,1,0,0,0,0,0,3578141,4845,0.07759722169161874,0,0,2.290879149706564,1.3788099826899192,1.2117238429054906,51.26510655207307,13.891145,12.45595714,11.49850286,10.33889857,10.31878143,10.29509571,10.31444715,10.24351286,10.11885143,9.29859857,6.44997,6.03602,6.02863,6.18080572,6.12857714,6.14396143,6.12386429,6.03103143,5.86282286,5.98200428,5.97172143,5.92439285,6.21168429,8.14148,8.11806143,8.11312,8.11295715,8.11077714,8.09267715,8.08321428,8.086346,NA,NA,NA,NA,NA,NA,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.420644,NA,NA,NA,NA,NA,NA
2016,Delaware,DE,3,53.35333681,41.92282433199897,11.430512478001036,6.296025589999999,7.735859300000001,9.181110519999995,55.99862145,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,0,1,1,0,0,0,0,0,948921,1955,0.00945252899846673,0,0,4.455839819051215,1.746320468634102,1.757025843346277,51.26510655207307,14.3116625,15.23334,15.71220572,14.41653286,14.40701857,14.38931286,11.45910428,9.13762571,8.96177714,8.93125,8.74050714,8.71684429,8.70178571,8.86194,8.74696571,8.76004167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.52240833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,District Of Columbia,DC,3,90.48388387,4.070383109981784,86.41350076001821,43.42657265,40.03823125,39.69555129999999,95.69518834,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,0,1,1,0,0,0,0,0,645634,68,0.001591870927697455,0,0,-1.720198599713091,0.6279707167997941,0.6139376069262656,51.26510655207307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Florida,FL,29,47.82331581,49.021941415447614,-1.1986256054476172,0.7660045899999943,-0.8670176099999978,-1.7282531900000038,49.38116453,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,20613477,53997,0.5191227450957422,0,0,1.284889464036474,0.5323567925811789,0.7900219819781308,51.26510655207307,1.031275,1.70027143,2.85411429,3.54634857,2.86396572,1.9962485700000001,1.41919714,1.22961429,1.38356572,2.27919714,3.00283286,3.67498143,4.01916571,2.84823857,2.20231,1.84099714,1.82691571,2.25753143,3.98551143,5.04940572,4.99856857,2.75005285,2.36925857,2.97526429,3.00480429,3.38048572,3.89048429,5.41883428,4.81985286,4.37807,4.39584715,4.39359571,4.39671714,4.41379,2.73415572,0.43900142,-1.639065,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
2016,Georgia,GA,16,45.63998336,50.771326059126,-5.131342699126002,-1.4173278600000003,-5.366923010000001,-5.7713793600000045,47.3388274,47.05731122,44.91888230636032,2.138428913639679,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,0,1,1,0,0,0,0,0,10301890,57919,0.25186480270457623,0,0,-1.6652632254794946,0.7149683197362411,1.1495810379783742,51.26510655207307,-3.850075,-3.19161,-2.12964143,-2.62708857,-4.24343571,-4.43168286,-4.38065857,-3.23999286,-1.91492428,-1.18637857,-0.91789428,-0.87393,-0.95768143,-0.28775143,-2.25558286,-2.82884286,-2.98848714,-3.04141715,-3.97892429,-4.46506285,-4.45976858,-4.49078571,-4.50498429,-4.13612142,-3.23374429,-3.20035143,-1.34694857,-1.25042285,-1.49373714,-1.50196858,-1.49428429,-2.54594428,-8.80189286,-8.79439143,-8.83424143,-8.91903714,-8.95496,4.0727475,5.29505857,6.55850286,6.72748572,5.62831143,3.68263571,2.22257857,2.17240428,2.52946857,3.44530857,4.88476428,5.87407,6.87668143,7.10005143,5.00964286,-0.47202571,2.01533143,3.37751286,4.18201857,5.22254286,5.45036,4.98844715,2.81086572,1.11559143,0.74886428,2.25697429,4.34324285,6.16968143,6.80668857,7.67779,8.45772429,8.20728858,8.43688143,6.83001429,5.20027428,6.10926714,4.558735
